label,domain,copy,googleAnalytics,scriptTagCount,externalLinkPercentage,noTitle,samePageLinkCount,iframeTagCount,TagCountInHeadTag,noDomainInInternalLink,invalidKiyaku,ipAddressInLink
1,hbsrtrw.misecure.com,0,0,7,0.0,0,0,0,20,0.8421052631578947,1,0
1,hbwhfmdc.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,hedaa.cfd,0,0,2,0.0,0,0,0,10,1.0,0,0
1,hedii.cfd,0,0,2,0.0,0,0,0,10,1.0,0,0
1,hedoo.cfd,0,0,2,0.0,0,0,0,10,1.0,0,0
1,hedyy.cfd,0,0,2,0.0,0,0,0,10,1.0,0,0
1,hf419.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,hillakatki.com,0,0,4,0.8888888888888888,0,2,0,19,1.0,1,0
1,hmyxebg.cn,0,0,0,0.0,1,0,0,13,0.9787234042553191,1,0
1,hnaoppai.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,hongfeiyo.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,hongnankj.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,host-xauthoritative.mrbonus.com,0,0,4,0.8,0,2,0,22,1.0,1,0
1,houdawater.com,0,0,1,0.07142857142857142,0,1,2,9,1.0,0,0
1,hppts-okx.com,0,1,101,0.7364341085271318,0,3,1,87,1.0,1,0
1,htrhfsgd.onedumb.com,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,hungfookfood.com,0,0,3,1.0,0,1,2,12,1.0,1,0
1,hut104.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,ijgkjh.top,0,0,8,0.0,0,2,0,13,1.0,1,0
1,in-anamzan-aouan-co-jp.lvqzpra.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,in-anamzan-aouan-co-jp.xiqingji99.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,info-amoaz-aouan-co-jp.cvlhgbf.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,ingll.cfd,0,0,2,0.0,0,0,0,10,1.0,0,0
1,ingoo.cfd,0,0,2,0.0,0,0,0,10,1.0,0,0
1,irkbemvkxhtxe.com,0,0,3,0.3125,1,1,0,6,1.0,1,0
1,itkhmg.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,iuh794.com,0,0,5,0.0,0,0,0,14,0.8888888888888888,1,0
1,jcbcardn.tokyo,0,0,25,0.9333333333333333,0,2,0,35,1.0,1,0
1,jhtfodo.cn,0,0,0,0.0,1,0,0,13,0.9787234042553191,1,0
1,jhwjzp.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,jiangshigouwu.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,jkgkuig.top,0,0,8,0.0,0,2,0,13,1.0,1,0
1,jkrttqx.cn,0,0,8,0.0,0,0,0,19,0.9696969696969697,1,0
1,jlmin.buzz,0,0,3,0.0,0,0,0,10,1.0,1,0
1,joannmears.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,jpekcom.changshachongqing2.com,1,0,0,0.9148936170212766,0,3,2,13,1.0,1,0
1,jpekicom.syyihe.com,1,0,0,0.9148936170212766,0,3,2,13,1.0,1,0
1,jthfghgdsfas.jungleheart.com,0,0,4,0.6666666666666666,0,1,1,14,0.7,1,0
1,jvwlpxxyuavja.com,0,0,5,0.0,0,0,0,14,0.8888888888888888,1,0
1,jytrfp.top,0,0,8,0.0,0,2,0,13,1.0,1,0
1,jzrobots.com,0,0,12,0.25,0,1,0,28,1.0,1,0
1,kaijials.com,0,0,3,1.0,0,1,2,12,1.0,1,0
1,kegongtanye.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,keppninni.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,ket59.com,0,0,5,0.0,0,0,0,14,0.8888888888888888,1,0
1,kezrusahi3.etpeco.innovast.cn,0,0,15,1.0,0,1,0,22,1.0,1,0
1,kigewqagqq.art,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,kj719.cn,0,0,2,1.0,0,4,0,9,1.0,1,0
1,kodericei.ink,0,0,4,0.27586206896551724,0,1,0,19,1.0,1,0
1,kpkpse.cn,0,0,0,0.0,1,0,0,13,0.9787234042553191,1,0
1,kubrzay.cn,0,0,8,0.0,0,0,0,19,0.9696969696969697,1,0
1,kuerenankaycceto.co.jp.03940394.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kuerenankaycceto.co.jp.97zq.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kuerenankaycceto.co.jp.grtools.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kuerenankaycceto.co.jp.yejiewang.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kuereneakaycaeto.co.jp.97zq.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kuerenenkaycaeto.co.jp.grtools.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kueronaakayacetn.co.jp.szplastic4.com.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kueroneakayaaetn.co.jp.fjzzyy.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kueroneekayaaetn.co.jp.grtools.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kueroneekaycaetn.co.jp.97zq.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kueroneekaycaetn.co.jp.ntbsjx.com.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kueroneekaycaetn.co.jp.syyunfa.cn,0,0,3,0.0,0,2,0,8,1.0,1,0
1,kuronekoyamato.top,0,0,1,0.0,0,2,0,7,1.0,1,0
1,kuyjghd.isasecret.com,0,0,7,0.0,0,0,0,20,0.8421052631578947,1,0
1,kyhmra.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,l6qp9i.xyz,0,0,2,0.0,0,0,0,10,1.0,0,0
1,l7fsfdypp.art,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,lacabezacr.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,laispatricia.com,0,0,4,0.25,0,1,0,20,1.0,1,0
1,laprhdedxqbfe.com,0,0,3,0.3125,1,1,0,6,1.0,1,0
1,lc1scsy.art,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,ledcanpin.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,lennonlaricciandtheleftovers.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,liluno.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,liposuction-westhollywood.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,ljqnrqvyzfeli.com,0,0,3,0.3125,1,1,0,6,1.0,1,0
1,llc6fwqeb.art,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,login.microsoftonline.com.office.mnm-o365-onedrive.mahindra.myshn.net,0,0,11,0.0,0,1,0,32,0.1111111111111111,1,0
1,lonesomevapors.com,0,0,2,0.0,0,0,0,10,1.0,0,0
1,long548.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,lowcostibiza.com,0,0,4,0.25,0,1,0,20,1.0,1,0
1,m2dfh0hm.xyz,0,0,3,0.8,0,2,1,20,0.7272727272727273,1,0
1,megautostore.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,melissagliebe.com,0,0,4,0.25,0,1,0,20,1.0,1,0
1,metaversecc0.com,0,0,4,0.8,0,2,0,22,1.0,1,0
1,miaingram.com,0,0,12,0.25,0,1,0,28,1.0,1,0
1,mlit-kankocho.zhongpinggene.com,0,0,0,0.6666666666666666,0,2,0,6,1.0,1,0
1,mn5r3ewu42.art,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,msnf5h.art,0,0,4,0.0,0,0,0,14,0.8125,0,0
1,multiservnet.com,0,0,0,0.0,0,0,0,4,1.0,1,0
1,my.netfilm-info.com,0,0,2,0.0,0,0,0,6,1.0,1,0
1,mylcourse.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,mynembercard.point.soumu.jo.ezxbve.cn,0,0,3,0.0,0,0,0,10,1.0,0,0
1,mynembercard.point.soumu.jo.ujdggq.cn,0,0,3,0.0,0,0,0,10,1.0,0,0
1,mynumbercard-point-go-sounu.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,namphatwtc.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,ndgfesr.itsaol.com,0,0,4,0.6666666666666666,0,1,1,14,0.7,1,0
1,neu508.com,0,0,5,0.0,0,0,0,14,0.8888888888888888,1,0
1,newyorknewyorkrealestate.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,ng4b2z.xyz,0,0,3,0.8,0,2,1,20,0.7272727272727273,1,0
1,nhu138.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,niz0tefd5m.art,0,0,4,0.0,0,0,0,14,0.8125,0,0
1,nnlogo.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,no3crmerew.art,0,0,4,0.0,0,0,0,14,0.8125,0,0
1,nofqhn.xyz,0,0,5,0.0,0,0,0,18,0.7857142857142857,0,0
1,nrebrtv534w3.wikaba.com,0,0,4,0.6666666666666666,0,1,1,14,0.7,1,0
1,ntt-dccard.tokyo,0,0,11,1.0,0,1,1,30,0.0,1,0
1,nuc216.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,nuweonvr79.jungleheart.com,0,0,4,0.6666666666666666,0,1,1,14,0.7,1,0
1,nz579.com,0,0,31,0.0546875,0,2,1,67,1.0,1,0
1,o1c3wew1ua.art,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,o3p4fsdfb.xyz,0,0,4,0.9248554913294798,0,5,0,19,0.8333333333333334,0,0
1,odferraigi6.sbs,0,0,3,0.0,0,0,0,18,1.0,0,0
1,oeeptju.cn,0,0,0,0.0,1,0,0,13,0.9787234042553191,1,0
1,onamae-com-secure-onamae.h6743t.com,0,0,4,0.012987012987012988,0,1,0,5,1.0,0,0
1,onishishokko.com,0,0,4,0.25,0,1,0,20,1.0,1,0
1,optimcons.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,originalfratboysofcomedy.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,otcahgxd.xyz,0,0,5,0.0,0,0,0,17,0.7857142857142857,0,0
1,ourlivingtree.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,pdbu.cn,0,0,2,0.0,0,0,7,12,1.0,0,0
1,phathuydaidao.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,planeteinox.com,0,0,0,0.0,0,0,0,9,1.0,0,0
1,points.japan-lovepe-go.101sluts.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,points.japan-lovepe-go.4wsswcl21.top,0,0,3,0.0,0,0,0,11,1.0,0,0
1,points.japan-lovepe-go.8slwwsc21.top,0,0,3,0.0,0,0,0,11,1.0,0,0
1,points.japan-lovepe-go.91srsic21.top,0,0,3,0.0,0,0,0,11,1.0,0,0
1,points.japan-lovepe-go.c6sswc221.top,0,0,3,0.0,0,0,0,11,1.0,0,0
1,points.japan-lovepe-go.disideos1.top,0,0,3,0.0,0,0,0,11,1.0,0,0
1,points.japan-lovepe-go.eddie20000.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,points.japan-lovepe-go.fc3ssscs1.top,0,0,3,0.0,0,0,0,11,1.0,0,0
1,points.japan-lovepe-go.hairsalon105.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,polcomp3.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,prnpain.com,0,0,12,0.25,0,1,0,28,1.0,1,0
1,pt8rto.org,0,0,2,0.0,0,0,0,7,1.0,0,0
1,pyxzdz.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,q30kwdsdaqu.art,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,qclydwqdag9.art,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,qiquankaihu.com,0,0,6,1.0,0,2,0,20,1.0,1,0
1,qmfo5c5.art,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,qnddsa945.xyz,0,0,2,0.0,0,0,0,10,1.0,0,0
1,qyywqpm.cn,0,0,0,0.0,1,0,0,13,0.9787234042553191,1,0
1,r82d3x.art,0,0,4,0.0,0,0,0,14,0.8125,0,0
1,rc724.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,rekutan.co.jp.9liannet.com,0,0,2,0.25,0,1,0,8,1.0,1,0
1,rewindblog.com,0,0,4,0.8888888888888888,0,2,0,19,1.0,1,0
1,rexdalagan.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,royalcitymodelrailroaders.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,rpgworld2blog.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,rsvs.horizonhiphop.com,1,0,0,0.9148936170212766,0,3,2,13,1.0,1,0
1,rt325.cn,0,0,2,1.0,0,4,0,9,1.0,1,0
1,rthallesxs2.buzz,0,0,3,0.0,0,0,0,18,1.0,0,0
1,rtholomeno4.buzz,0,0,3,0.0,0,0,0,18,1.0,0,0
1,runrunsneakers.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,sam.useruroon.com,0,0,3,0.0,0,6,0,6,1.0,1,0
1,sapphiceroticaexclusive.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,satellite-satisfaction.mylftv.com,1,0,0,0.8,0,2,0,7,1.0,1,0
1,shibafu-school.com,0,0,0,1.0,1,2,1,3,1.0,1,0
1,shperta.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,smartonie.top,0,0,3,0.9642857142857143,0,2,0,11,1.0,1,0
1,smartonre.xyz,0,0,3,0.9642857142857143,0,2,0,11,1.0,1,0
1,smbc-abmm.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-bhbhj.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-dysb.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-eahj.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-jyen.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-ldjs.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-mnb33.shop,0,0,2,0.0,0,10,0,27,1.0,0,0
1,smbc-sakr.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-sgrhd.shop,0,0,2,0.0,0,10,0,27,1.0,0,0
1,smbc-shih.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-skdj.shop,0,0,2,0.0,0,10,0,27,1.0,0,0
1,smbc-ukuk01.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-ukuk02.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-ukuk03.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-ukuk04.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,smbc-yako.shop,0,0,2,0.0,1,4,0,27,1.0,0,0
1,spacecoastmedicalassociates.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,sqttfg.4pu.com,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,stampsersuit.shop,0,0,4,0.8,0,2,0,22,1.0,1,0
1,sterersert9.sbs,0,0,3,0.0,0,0,0,18,1.0,0,0
1,stevebuelforschoolboard.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,su8uwd.art,0,0,4,0.0,0,0,0,14,0.8125,0,0
1,suan-ming.com,0,0,3,0.07563025210084033,0,3,0,36,1.0,1,0
1,szyishikang.com,0,0,6,1.0,0,2,0,20,1.0,1,0
1,tassioazambuja.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,tdnayv.com,0,0,0,0.0,0,0,0,9,1.0,0,0
1,tepcesca.sbs,0,0,3,0.0,0,0,0,7,1.0,1,0
1,tepcescb.sbs,0,0,3,0.0,0,0,0,7,1.0,1,0
1,tepcescbgroup.sbs,0,0,3,0.0,0,0,0,7,1.0,1,0
1,tepcescbonline.sbs,0,0,3,0.0,0,0,0,7,1.0,1,0
1,tepcescc.sbs,0,0,3,0.0,0,0,0,7,1.0,1,0
1,tepcesccgroup.sbs,0,0,3,0.0,0,0,0,7,1.0,1,0
1,tepcescconline.sbs,0,0,3,0.0,0,0,0,7,1.0,1,0
1,tepcescd.sbs,0,0,3,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.aalywlh.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.alsbsxd.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.aobbzdr.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.bcbiaec.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.bmxxwde.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.bwcdxaa.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.fanxkhs.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.fblnfeo.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.furggxs.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.hcvmwde.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.ihyxgzg.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.iwpnqta.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.mibpnve.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.nasaapf.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.tuelcku.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,tepco-co-jp.zcvdvve.cn,0,0,2,0.0,0,0,0,7,1.0,1,0
1,time2sing.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,traffordrhythmicgymnasticsclub.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,trejytrhs.mrbasic.com,0,0,7,0.0,0,0,0,20,0.8421052631578947,1,0
1,ts219.cn,0,0,2,1.0,0,4,0,9,1.0,1,0
1,ttyzz.cfd,0,0,2,0.0,0,0,0,10,1.0,0,0
1,ukg680.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,uncaneder12.top,0,0,3,0.0,0,0,0,18,1.0,0,0
1,useruroon.com,0,0,3,0.0,0,6,0,6,1.0,1,0
1,uvioownjossgg.top,0,0,6,0.004608294930875576,1,1,0,16,0.996,1,0
1,vcxgega.ocry.com,0,0,4,0.6666666666666666,0,1,1,14,0.7,1,0
1,vcxgrehgas.youdontcare.com,0,0,4,0.6666666666666666,0,1,1,14,0.7,1,0
1,videosgratisparacelular.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,viewsnet.gafamulticonsultants.com,0,0,0,0.3333333333333333,0,2,0,8,1.0,1,0
1,vih941.com,0,0,6,0.0,1,1,0,17,0.9807692307692307,1,0
1,vsilogistics.com,0,0,3,0.9642857142857143,0,2,0,11,1.0,1,0
1,vxcgwfsa.organiccrap.com,0,0,4,0.6666666666666666,0,1,1,14,0.7,1,0
1,w1h72og.art,0,0,4,0.0,0,0,0,14,0.8125,0,0
1,wecbywiec79.instanthq.com,0,0,4,0.6666666666666666,0,1,1,14,0.7,1,0
1,wecuwec79.organiccrap.com,0,0,3,0.0,0,0,0,13,0.7692307692307693,1,0
1,wegregd.dnsrd.com,0,0,8,0.05511811023622047,0,2,0,28,0.9769230769230769,0,0
1,werjmdhx45.mrslove.com,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,wernueorv79.jkub.com,0,0,4,0.6666666666666666,0,1,1,14,0.7,1,0
1,wncywec79.instanthq.com,0,0,3,0.0,0,0,0,13,0.7692307692307693,1,0
1,woai3gp.com,0,0,3,0.0,0,0,0,11,1.0,0,0
1,wqghtegfas.mefound.com,0,0,4,0.6666666666666666,0,1,1,14,0.7,1,0
1,wrehnsfdet3.almostmy.com,0,0,7,0.0,0,0,0,20,0.8421052631578947,1,0
1,wusr.cn,0,0,4,0.04929577464788732,0,2,1,43,0.9788732394366197,0,0
1,wvdy.cn,1,0,0,0.7142857142857143,0,2,1,11,1.0,1,0
1,www-smbc-card-com.rgreuyhfweiofjwef0revvaadsa.uh528.com,0,0,31,0.0546875,0,2,1,66,1.0,1,0
1,www.0594edao.xyz,0,0,1,0.75,0,2,0,7,1.0,1,0
1,www.1hq8.com,0,0,4,0.9772727272727273,0,3,0,25,1.0,1,0
1,www.52hisen.com,0,0,4,0.9772727272727273,0,3,0,25,1.0,1,0
1,www.55t66.xyz,0,0,1,0.75,0,2,0,7,1.0,1,0
1,www.6cxkpa.cn,1,0,0,1.0,0,3,0,6,1.0,1,1
1,www.6vzmka.cn,1,0,0,1.0,0,3,0,6,1.0,1,1
1,www.88tengyin.xyz,0,0,1,0.75,0,2,0,7,1.0,1,0
1,www.accapplen.com,0,0,3,1.0,0,10,0,10,1.0,1,0
1,www.admin-longin.co.jp.anhuilince.work,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.admin-longin.co.jp.baochun.work,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.admin-longin.co.jp.ozbot.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.adn-eki-co-jp.poanca-admini.masterto.com.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.afwpziy.cn,1,0,0,1.0,0,3,0,6,1.0,1,1
1,www.ahjgkgyl.com,0,0,3,0.0,0,0,0,5,1.0,0,0
1,www.ajaf.cn,0,0,6,1.0,0,2,0,20,1.0,1,0
1,www.alllavalamps.com,0,0,4,0.9772727272727273,0,3,0,25,1.0,1,0
1,www.am-azaomn-co-jp.link.mancare.com.cn,0,0,4,0.8,0,2,0,22,1.0,1,0
1,www.am-eki.co-jp.booos.drdqsb.com.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.ama-amzaon-co-jp.cfbbhclzyw.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.ama-amzaon-co-jp.tfnssxjwtc.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz-aoan-co-jp.ejnapqm.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz-aoan-co-jp.irwrqva.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz-aoan-co-jp.mztvxwo.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz-aoan-co-jp.pfhjcyrnuo.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz-aoan-co-jp.qpertkojdb.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz-aoan-co-jp.yxzsrir.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz-oan-co-jp.fzfnezz.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz-oan-co-jp.ugswn.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz.oan-co-jp.gykam.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz.oan-co-jp.ifpgvpwgdq.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz.oan-co-jp.iiiiiy.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz.oan-co-jp.qpary.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz.oan-co-jp.ypvdchlyvz.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz.oan.co-jp.mcdav.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz.oan.co-jp.vdtwfkv.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amaz.oan.co-jp.vnwqpxzpfc.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amazcaom-co-jp.amaozeon.chatdouyin.top,0,0,4,0.8181818181818182,0,1,0,8,1.0,1,0
1,www.amazcazm-co-jp.amaozcon.chatdouyin.top,0,0,4,0.8181818181818182,0,1,0,8,1.0,1,0
1,www.amazcecm-co-jp.amacaeon.chajiudian.top,0,0,4,0.8181818181818182,0,1,0,8,1.0,1,0
1,www.amazcecm-co-jp.amazaeon.061q.cn,0,0,4,0.8181818181818182,0,1,0,8,1.0,1,0
1,www.amazo-co.llxwoer.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amazo-jp.934otl.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amazo.jp.aqcfmyr.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amazo.longin.obqmdwi.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amazoc.co.xxbca.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.amzsb.bio,0,0,5,0.9,0,1,0,8,1.0,1,0
1,www.an-amanz-ouan-co-jp.adminai.bk11185.com.cn,0,0,4,0.8,0,2,0,22,1.0,1,0
1,www.an-amanz-ouan-co-jp.adminukand.7days1nn.cn,0,0,4,0.8,0,2,0,22,1.0,1,0
1,www.an-amaz-azoun-co-jp.sbaas.com.cn,0,0,4,0.8,0,2,0,22,1.0,1,0
1,www.an-anamzan-aouan-co-jp.seo0512.cn,0,0,5,0.8,0,2,0,23,1.0,1,0
1,www.an-eki-co.jp-anac.brossy.com.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.an-ekii-co-jp.linbon.eevjwfw.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.an-ekii-co-jp.linkc.kzqyaff.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.an-ekii-co-jp.linkc.onkhivg.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.an-ekii-co-jp.linkc.szbcs.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.an-ekii-co-jp.linkc.szmmz.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.an-ekii-co-jp.linkc.wcpsedj.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.an-ekii-co-jp.linkc.xxafp.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.an-ekii-co-jp.linkc.xxbad.cn,1,0,0,0.9148936170212766,0,3,2,12,1.0,1,0
1,www.an-kotayamata.co-jp.and.edgepx.club,0,0,1,0.0,0,2,0,7,1.0,1,0
1,www.an-r.xyz,0,0,1,0.75,0,2,0,7,1.0,1,0
1,www.aotrthg.cn,1,0,0,1.0,0,3,0,6,1.0,1,1
1,www.appparkb.com,0,0,12,0.25,0,1,0,28,1.0,1,0
1,www.arkts.org.cn,0,0,1,0.75,0,2,0,7,1.0,1,0
1,www.asipjzq.cn,1,0,0,1.0,0,3,0,6,1.0,1,1
1,www.asweetbite.com,0,0,12,0.25,0,1,0,28,1.0,1,0
1,www.atvhkag.cn,1,0,0,1.0,0,3,0,6,1.0,1,1
1,www.atxmqxt.top,0,0,1,1.0,0,1,0,16,1.0,1,0
1,www.aygafgp.top,0,0,1,1.0,0,1,0,16,1.0,1,0
1,www.aykfysmb.dynv6.net,0,0,6,1.0,0,2,0,20,1.0,1,0
